"SALK_Line","endolocus","endo.area","tdna.area","area.ratio","littleN","failedN","ratiocat"
"SALK_022163C","PetC",3160.07666666667,2856.7695,0.685322400980651,3,0,"0.5 -> 1.5"
"SALK_022184C","PetC",NA,NA,NA,0,9,NA
"SALK_022201C","PetC",2233.098,2465.3655,1.10633565041881,2,0,"0.5 -> 1.5"
"SALK_022231C","PetC",517.314,1968.678,3.80557649705981,1,3,"1.5 -> Inf"
"SALK_022240C","PetC",4124.962,8382.6795,2.3785746338705,2,0,"1.5 -> Inf"
"SALK_022242C","PetC",9688.44425,3145.91825,6.28234988001108,4,1,"1.5 -> Inf"
"SALK_022268C","PetC",5166.811,NA,NA,1,0,NA
"SALK_022301C","PetC",3406.2195,7120.008,2.06930965430482,2,0,"1.5 -> Inf"
"SALK_022306C","PetC",5681.469,2787.4906,0.979621156370144,5,0,"0.5 -> 1.5"
"SALK_022312C","PetC",4780.3615,3895.5935,0.811728887300748,2,0,"0.5 -> 1.5"
"SALK_022359C","PetC",1943.9055,6720.4975,3.3688361770195,2,0,"1.5 -> Inf"
"SALK_022396C","PetC",3405.851,5588.5435,1.65689653015408,2,0,"1.5 -> Inf"
"SALK_022411C","PetC",4424.305,3511.098,0.806612630959218,2,0,"0.5 -> 1.5"
"SALK_022422C","PetC",1647.962,NA,NA,1,0,NA
"SALK_022429C","PetC",2320.0222,3805.455,1.7338854552754,5,0,"1.5 -> Inf"
"SALK_022449C","PetC",3059.098,5178.3376,2.32112706363045,6,1,"1.5 -> Inf"
"SALK_022456C","PetC",5609.8798,2142.77,0.364130625958962,5,0,"0 -> 0.5"
"SALK_022524C","PetC",4628.276,6472.891,1.39855337062872,1,1,"0.5 -> 1.5"
"SALK_022526C","PetC",1944.0926,3676.3392,2.14922216729455,5,2,"1.5 -> Inf"
"SALK_022578C","PetC",2494.448,2574.10633333333,1.31892320256926,6,1,"0.5 -> 1.5"
"SALK_022584C","PetC",4828.7366,1999.9796,0.930565555214779,5,0,"0.5 -> 1.5"
"SALK_022592C","PetC",NA,NA,NA,0,6,NA
"SALK_022606C","PetC",1033.305,1159.184,1.12182172736994,1,0,"0.5 -> 1.5"
"SALK_022619C","PetC",2457.672,6008.88833333333,2.31346444062407,3,0,"1.5 -> Inf"
"SALK_022625C","PetC",1554.9515,8773.311,13.4461207215148,2,0,"1.5 -> Inf"
"SALK_022635C","PetC",3653.524,2736.6275,NA,5,1,NA
"SALK_022652C","PetC",NA,2920.213,NA,1,2,NA
"SALK_0226650C","PetC",2227.7428,3589.0542,1.96800813630599,5,1,"1.5 -> Inf"
"SALK_022708C","PetC",4318.6114,NA,NA,5,1,NA
"SALK_022711C","PetC",2438.5895,2438.395,1.44244678530098,4,1,"0.5 -> 1.5"
"SALK_022741C","PetC",1221.60366666667,3093.658,3.20753122992596,3,2,"1.5 -> Inf"
"SALK_022744C","PetC",8192.9846,2428.88575,0.979175133850684,5,0,"0.5 -> 1.5"
"SALK_022775C","PetC",1731.623,5891.3865,3.53580166722971,2,0,"1.5 -> Inf"
"SALK_022835C","PetC",2166.47866666667,3098.26,1.35225760647451,3,0,"0.5 -> 1.5"
"SALK_022854C","PetC",6902.0152,NA,NA,5,0,NA
"SALK_022855C","PetC",2176.1228,2959.054,1.62348253732786,5,1,"1.5 -> Inf"
"SALK_022879C","PetC",5123.3865,7652.493,1.49372026241139,2,0,"0.5 -> 1.5"
"SALK_022902C","PetC",4224.2725,2632.7415,0.67992030065168,6,1,"0.5 -> 1.5"
"SALK_022911C","PetC",NA,NA,NA,0,1,NA
"SALK_022945C","PetC",4207.462,3145.78,0.747801377737077,2,0,"0.5 -> 1.5"
"SALK_022950C","PetC",1869.4265,9429.1645,13.2729519968731,2,0,"1.5 -> Inf"
"SALK_022957C","PetC",1079.5015,7823.0645,7.6671568244964,2,0,"1.5 -> Inf"
"SALK_022985C","PetC",6647.87,NA,NA,5,0,NA
"SALK_023037C","PetC",3394.1795,6899.857,2.0677150641673,2,0,"1.5 -> Inf"
"SALK_023070c","PetC",2351.92,1166.971,0.496178016259056,1,0,"0 -> 0.5"
"SALK_023070C","PetC",871.556,706.996,0.796511807417214,2,0,"0.5 -> 1.5"
"SALK_023076C","PetC",3452.972,2833.851,0.818611239487045,2,0,"0.5 -> 1.5"
"SALK_023091C","PetC",3082.326,8066.529,2.61318169745733,2,0,"1.5 -> Inf"
"SALK_023271C","PetC",5311.366,4869.746,1.64379045702783,5,2,"1.5 -> Inf"
"SALK_023296C","PetC",2527.5625,1677.552,0.627646157617097,2,0,"0.5 -> 1.5"
"SALK_023316C","PetC",7911.7965,5741.397,0.759518679056934,2,0,"0.5 -> 1.5"
"SALK_023361C","PetC",2199.901,7970.564,3.731907296296,2,0,"1.5 -> Inf"
"SALK_023369C","PetC",131.899,920.556,6.97924927406576,1,1,"1.5 -> Inf"
"SALK_023403C","PetC",932.678,2099.092,2.2506073907608,1,1,"1.5 -> Inf"
"SALK_023405C","PetC",5011.35933333333,4441.779,6.96614190287383,5,2,"1.5 -> Inf"
"SALK_023411C","PetC",1225.34433333333,1264.54666666667,1.24492670883461,3,1,"0.5 -> 1.5"
"SALK_023415C","PetC",3662.086,5109.78,1.52680568594165,6,1,"1.5 -> Inf"
"SALK_023429C","PetC",3537.08266666667,4226.47383333333,1.25582720424917,6,3,"0.5 -> 1.5"
"SALK_023442C","PetC",3236.9396,5135.578,2.03325608962705,5,2,"1.5 -> Inf"
"SALK_023458C","PetC",3379.7295,3658.447,1.08344708986052,2,0,"0.5 -> 1.5"
"SALK_023463C","PetC",3908.1295,10144.0535,2.72570611510713,2,0,"1.5 -> Inf"
"SALK_023502C","PetC",4283.5218,1021.991,0.187120640229205,5,0,"0 -> 0.5"
"SALK_023522C","PetC",2774.561,5849.0404,2.75713464681678,6,1,"1.5 -> Inf"
"SALK_023529C","PetC",3948.6295,10265.579,2.57283195580407,2,0,"1.5 -> Inf"
"SALK_023547C","PetC",194.253,2135.4455,11.4746645300024,2,0,"1.5 -> Inf"
"SALK_023548C","PetC",1298.709,8386.8115,9.44879956194154,2,0,"1.5 -> Inf"
"SALK_023571C","PetC",3660.351,6488.493,1.80495039005779,2,0,"1.5 -> Inf"
"SALK_023641C","PetC",2508.4265,7910.0685,3.69152583560068,2,0,"1.5 -> Inf"
"SALK_023668","PetC",1483.006,749.41,0.538567817380498,2,0,"0.5 -> 1.5"
"SALK_023675C","PetC",3293.366,8645.715,4.9393780315673,2,0,"1.5 -> Inf"
"SALK_023684C","PetC",1980.95783333333,1764.15666666667,1.1279384690024,6,1,"0.5 -> 1.5"
"SALK_023690C","PetC",4421.351,8663.7005,2.2005661302342,2,0,"1.5 -> Inf"
"SALK_023712C","PetC",2698.49816666667,2174.08766666667,0.768057380925725,6,1,"0.5 -> 1.5"
"SALK_023720C","PetC",3457.04083333333,3242.7696,1.66397542786859,6,1,"1.5 -> Inf"
"SALK_023733C","PetC",1473.598,3411.27,NA,4,3,NA
"SALK_023758C","PetC",4021.447,8404.154,2.08983333611011,1,0,"1.5 -> Inf"
"SALK_023759C","PetC",3225.4365,7729.175,2.38731334132815,2,0,"1.5 -> Inf"
"SALK_023786C","PetC",2944.9115,5992.579,2.10159902026212,2,0,"1.5 -> Inf"
"SALK_023835C","PetC",519.678,169.899,0.32693129206932,1,1,"0 -> 0.5"
"SALK_023849C","PetC",5105.9725,7946.897,1.57634560353758,2,0,"1.5 -> Inf"
"SALK_023858C","PetC",1217.77966666667,6668.35966666667,6.97113104130662,3,0,"1.5 -> Inf"
"SALK_023867C","PetC",3965.393,5769.57133333333,1.48229637948908,3,1,"0.5 -> 1.5"
"SALK_023888C","PetC",5470.7174,3102.0266,1.03264443142064,5,0,"0.5 -> 1.5"
"SALK_023895C","PetC",1075.648,6738.3825,7.07256325174768,2,0,"1.5 -> Inf"
"SALK_023899C","PetC",5247.9975,4591.4015,0.869582847408077,2,0,"0.5 -> 1.5"
"SALK_023909C","PetC",4706.6185,6017.165,1.28062895845932,2,0,"0.5 -> 1.5"
"SALK_023910C","PetC",3025.947,9606.786,3.18486660535658,2,0,"1.5 -> Inf"
"SALK_023915C","PetC",2079.548,2194.962,1.05549956048141,1,0,"0.5 -> 1.5"
"SALK_023923C","PetC",2769.3474,1131.6416,0.667115571170345,5,1,"0.5 -> 1.5"
"SALK_023943c","PetC",1960.213,1110.678,0.566610873410186,1,0,"0.5 -> 1.5"
"SALK_023943C","PetC",489.2885,1789.1775,5.67782477591091,2,0,"1.5 -> Inf"
"SALK_023972C","PetC",1907.06975,4016.77475,2.59174145479229,4,3,"1.5 -> Inf"
"SALK_023980C","PetC",1188.8095,4363.9265,3.82250068958048,2,0,"1.5 -> Inf"
"SALK_023995C","PetC",1080.052,6728.0535,6.77718099292314,2,0,"1.5 -> Inf"
"SALK_024002C","PetC",1125.11975,5122.8585,7.51947065088537,4,0,"1.5 -> Inf"
"SALK_024005c","PetC",1281.385,2686.506,2.09656426444823,1,0,"1.5 -> Inf"
"SALK_024005C","PetC",6517.882,NA,NA,1,1,NA
"SALK_024083C","PetC",357.556,2062.92,5.76950184027117,1,2,"1.5 -> Inf"
"SALK_024133C","PetC",2943.73,7351.508,3.01454249539097,2,0,"1.5 -> Inf"
"SALK_024173c","PetC",1155.678,2282.092,1.97467806776628,1,0,"1.5 -> Inf"
"SALK_024173C","PetC",689.2885,1988.5315,2.8543513723136,2,0,"1.5 -> Inf"
"SALK_024197C","PetC",5771.7405,6412.665,1.09659219587987,2,0,"0.5 -> 1.5"
"SALK_024200c","PetC",765.678,1676.678,2.18979518805555,1,0,"1.5 -> Inf"
"SALK_024200C","PetC",561.314,1593.971,2.83971360058719,1,1,"1.5 -> Inf"
"SALK_024205C","PetC",1837.6535,2763.16375,74.0954607509015,4,3,"1.5 -> Inf"
"SALK_024221C","PetC",4376.1585,3060.575,4.49868442564344,4,0,"1.5 -> Inf"
"SALK_024222C","PetC",1221.8625,3903.012,4.94289751749884,4,0,"1.5 -> Inf"
"SALK_024228c","PetC",772.678,2877.506,3.7240687582667,1,0,"1.5 -> Inf"
"SALK_024228C","PetC",596.5205,2362.2385,4.71418667148517,2,0,"1.5 -> Inf"
"SALK_024285C","PetC",2476.355,1474.627,0.59548287705115,1,0,"0.5 -> 1.5"
"SALK_024320C","PetC",2535.12325,5796.7925,4.82963794109361,4,0,"1.5 -> Inf"
"SALK_024323C","PetC",2725.88366666667,4459.01233333333,1.52488688517377,3,0,"1.5 -> Inf"
"SALK_024342C","PetC",3891.336,5388.6645,1.38603056530726,2,0,"0.5 -> 1.5"
"SALK_024357C","PetC",6711.347,8733.518,1.30185485622077,2,0,"0.5 -> 1.5"
"SALK_024358C","PetC",3311.88583333333,4544.96683333333,1.42056943382455,6,1,"0.5 -> 1.5"
"SALK_024360C","PetC",902.142,1179.263,1.30718113113013,1,2,"0.5 -> 1.5"
"SALK_024402C","PetC",2227.6545,9487.4075,4.28552440773537,2,0,"1.5 -> Inf"
"SALK_024428C","PetC",1650.91333333333,1473.53266666667,0.551622478670083,3,0,"0.5 -> 1.5"
"SALK_024488C","PetC",3064.78,6889.5435,2.23114126926079,2,0,"1.5 -> Inf"
"SALK_024500C","PetC",4983.968,10100.6755,2.02626422372614,2,0,"1.5 -> Inf"
"SALK_024522C","PetC",2959.2195,7054.533,2.37999963528783,2,0,"1.5 -> Inf"
"SALK_024578C","PetC",8070.93775,2628.87,NA,5,1,NA
"SALK_024584C","PetC",973.40775,2116.37025,2.45007132586717,4,1,"1.5 -> Inf"
"SALK_024594C","PetC",6515.6246,3660.5334,1.89543134790002,5,0,"1.5 -> Inf"
"SALK_024720C","PetC",1774.8458,3308.4965,1.67025967382453,5,1,"1.5 -> Inf"
"SALK_024742C","PetC",4032.10983333333,3138.2524,1.1370651733101,6,1,"0.5 -> 1.5"
"SALK_024790C","PetC",2516.8305,7211.438,2.9286461897535,2,0,"1.5 -> Inf"
"SALK_024794C","PetC",NA,NA,NA,0,1,NA
"SALK_024797C","PetC",3241.667,4977.7678,1.77106844428472,6,1,"1.5 -> Inf"
"SALK_024802C","PetC",2825.941,3472.4865,1.2071570255499,4,0,"0.5 -> 1.5"
"SALK_024867C","PetC",4664.7194,2161.3754,3.76349546824132,5,0,"1.5 -> Inf"
"SALK_024872C","PetC",964.006,3115.272,10.1240640662626,4,1,"1.5 -> Inf"
"SALK_024894C","PetC",4883.245,2821.5415,NA,5,2,NA
"SALK_024897C","PetC",3974.78,8382.265,2.11079147870327,2,0,"1.5 -> Inf"
"SALK_024963C","PetC",5060.5435,9411.9075,1.88465596646832,2,0,"1.5 -> Inf"
"SALK_025037C","PetC",8326.518,NA,NA,1,0,NA
"SALK_025038C","PetC",1781.962,6042.397,3.39086748202262,1,0,"1.5 -> Inf"
"SALK_025039C","PetC",4411.608,5371.7905,1.20852589807349,2,0,"0.5 -> 1.5"
"SALK_025050C","PetC",1199.1485,10885.675,9.05400368774356,2,0,"1.5 -> Inf"
"SALK_025071C","PetC",3025.184,3099.623,1.08067612414002,2,0,"0.5 -> 1.5"
"SALK_025093C","PetC",4386.41175,2843.64133333333,1.14472386302363,6,1,"0.5 -> 1.5"
"SALK_025160C","PetC",NA,NA,NA,0,9,NA
"SALK_025164C","PetC",1801.441,4813.6795,2.94071977324931,2,0,"1.5 -> Inf"
"SALK_025224C","PetC",3280.28,5797.437,1.76072010646524,2,0,"1.5 -> Inf"
"SALK_025264C","PetC",337.021,2490.385,7.38940600140644,1,0,"1.5 -> Inf"
"SALK_025269C","PetC",1443.54683333333,1856.53816666667,1.17972311173074,6,0,"0.5 -> 1.5"
"SALK_025284C","PetC",4029.487,6447.205,1.58956100965158,2,0,"1.5 -> Inf"
"SALK_025304C","PetC",1787.5914,2122.0356,1.14315428979725,5,1,"0.5 -> 1.5"
"SALK_025320C","PetC",1841.23,1917.4582,1.55021145422363,5,2,"1.5 -> Inf"
"SALK_025324C","PetC",5575.27866666667,1667.11966666667,0.287476843099224,3,5,"0 -> 0.5"
"SALK_025338C","PetC",1826.6585,12799.9285,7.93587147364268,2,0,"1.5 -> Inf"
"SALK_025407C","PetC",1933.04866666667,2785.51,3.25578353828113,3,0,"1.5 -> Inf"
"SALK_025451C","PetC",7909.311,6955.19,0.91751565639638,2,0,"0.5 -> 1.5"
"SALK_025503C","PetC",1295.298,3447.11925,2.72048169112877,4,0,"1.5 -> Inf"
"SALK_025517C","PetC",4050.847,10014.9075,2.57569928781825,2,0,"1.5 -> Inf"
"SALK_025578C","PetC",3984.72766666667,3725.3825,1.0455502452134,6,1,"0.5 -> 1.5"
"SALK_025589C","PetC",7089.3668,NA,NA,5,0,NA
"SALK_025600C","PetC",2867.3088,2220.1872,0.834495627521842,5,1,"0.5 -> 1.5"
"SALK_025603C","PetC",NA,NA,NA,0,1,NA
"SALK_025610C","PetC",3143.5836,5437.2064,1.75439751863455,5,2,"1.5 -> Inf"
"SALK_025620C","PetC",611.0065,5214.9975,14.6241638640015,2,0,"1.5 -> Inf"
"SALK_025674C","PetC",2257.20575,2774.63275,1.42102542689236,4,1,"0.5 -> 1.5"
"SALK_025678C","PetC",7477.943,6412.397,0.88178881857465,2,0,"0.5 -> 1.5"
"SALK_025684C","PetC",1953.5165,2173.6505,1.23540296295286,4,2,"0.5 -> 1.5"
"SALK_025686C","PetC",7018.356,NA,NA,5,0,NA
"SALK_025690C","PetC",2966.3865,10264.4075,3.50152041901506,2,0,"1.5 -> Inf"
"SALK_025694C","PetC",2360.9265,5690.7905,2.3961149870273,2,0,"1.5 -> Inf"
"SALK_025716C","PetC",2815.0065,2459.799,0.877249229496083,2,0,"0.5 -> 1.5"
"SALK_025730C","PetC",930.031,2120.42,2.37078838109648,2,0,"1.5 -> Inf"
"SALK_025753C","PetC",1492.305,905.53425,0.550772963434934,4,1,"0.5 -> 1.5"
"SALK_025774C","PetC",3593.0225,4255.2045,1.16794528564317,2,0,"0.5 -> 1.5"
"SALK_025840C","PetC",5746.13066666667,3395.0415,NA,5,2,NA
"SALK_025854C","PetC",3281.1585,5812.558,1.75613430900994,2,0,"1.5 -> Inf"
"SALK_025873C","PetC",3987.558,7824.968,2.17306661326753,2,0,"1.5 -> Inf"
"SALK_025890C","PetC",4752.3155,4263.8405,0.89796834678471,2,0,"0.5 -> 1.5"
"SALK_025905C","PetC",2351.87033333333,3757.06233333333,1.54466356724763,3,0,"1.5 -> Inf"
"SALK_025943C","PetC",3070.24,8231.978,2.61646598144926,2,0,"1.5 -> Inf"
"SALK_026026C","PetC",3263.4725,7044.1795,2.35486062347556,2,0,"1.5 -> Inf"
"SALK_026063C","PetC",3797.90616666667,3727.73933333333,0.96312684054837,6,1,"0.5 -> 1.5"
"SALK_026085C","PetC",3071.937,7479.322,2.50382990723183,2,0,"1.5 -> Inf"
"SALK_026089C","PetC",6868.104,3472.255,0.505562379369911,1,1,"0.5 -> 1.5"
"SALK_026128C","PetC",2688.79,6425.7,2.48012080479433,2,0,"1.5 -> Inf"
"SALK_026142C","PetC",539.849,713.556,1.32176960594537,1,0,"0.5 -> 1.5"
"SALK_026155C","PetC",1430.87,6096.845,5.69384433209795,2,0,"1.5 -> Inf"
"SALK_026233C","PetC",3479.529,10333.1145,3.19377566891934,2,0,"1.5 -> Inf"
"SALK_026289C","PetC",1115.12966666667,5847.531,6.16891302853026,3,1,"1.5 -> Inf"
"SALK_026291C","PetC",2671.955,8169.4,3.30725507668096,3,0,"1.5 -> Inf"
"SALK_026319C","PetC",4193.5685,7252.079,1.7029629598669,2,0,"1.5 -> Inf"
"SALK_026321C","PetC",2672.99225,7044.134,6.09358896392792,4,1,"1.5 -> Inf"
"SALK_026361C","PetC",381.263,2541.7045,4.63865625565554,2,0,"1.5 -> Inf"
"SALK_026374C","PetC",4400.24,3215.9975,0.742416365471732,2,0,"0.5 -> 1.5"
"SALK_026380C","PetC",4497.4748,2211.6726,1.79568616140288,5,0,"1.5 -> Inf"
"SALK_026398C","PetC",685.6955,3903.30725,17.9888734452572,4,1,"1.5 -> Inf"
"SALK_026403C","PetC",2907.991,2129.749,0.732378126342207,1,0,"0.5 -> 1.5"
"SALK_026404C","PetC",1223.648,8360.426,6.83237826564502,1,0,"1.5 -> Inf"
"SALK_026457C","PetC",1734.91766666667,7208.84766666667,12.2383619778482,3,0,"1.5 -> Inf"
"SALK_026462C","PetC",2827.4115,6454.4575,2.45491411176517,2,0,"1.5 -> Inf"
"SALK_026466C","PetC",4943.3155,5939.7905,1.19675509772376,2,0,"0.5 -> 1.5"
"SALK_026489C","PetC",4549.694,6013.29,1.34870709434109,2,0,"0.5 -> 1.5"
"SALK_026568C","PetC",1353.65133333333,762.425166666667,2.07949852718431,6,2,"1.5 -> Inf"
"SALK_026580C","PetC",1677.968,1066.54633333333,0.695701561753924,3,1,"0.5 -> 1.5"
"SALK_026603C","PetC",4293.922,6952.0185,1.65809758838295,2,0,"1.5 -> Inf"
"SALK_026614C","PetC",4447.276,2989.5665,NA,4,2,NA
"SALK_026635C","PetC",4130.619,3009.876,0.734184894657422,2,0,"0.5 -> 1.5"
"SALK_026637C","PetC",3424.1435,5789.104,1.7189310672344,2,0,"1.5 -> Inf"
"SALK_026671C","PetC",4037.6306,6413.8974,1.90733349730209,5,0,"1.5 -> Inf"
"SALK_026797C","PetC",3110.4515,2398.2445,0.767571076405552,2,0,"0.5 -> 1.5"
"SALK_026798C","PetC",3085.083,7188.261,2.32790425884193,2,0,"1.5 -> Inf"
"SALK_026820C","PetC",4043.0266,5166.32275,1.41401498667365,5,1,"0.5 -> 1.5"
"SALK_026842C","PetC",6084.933,8122.569,1.33486580706805,1,0,"0.5 -> 1.5"
"SALK_026864C","PetC",1964.027,2077.5525,0.990600241335693,2,0,"0.5 -> 1.5"
"SALK_026868C","PetC",5645.4975,7331.119,1.30261095733082,2,0,"0.5 -> 1.5"
"SALK_026876C","PetC",2339.31833333333,1488.8575,0.463643514793355,7,6,"0 -> 0.5"
"SALK_026893C","PetC",3401.391,7548.8865,2.41033657475024,2,0,"1.5 -> Inf"
"SALK_026981C","PetC",5464.3155,2829.127,NA,4,2,NA
"SALK_026998C","PetC",4775.7755,4913.5435,1.035862997497,2,0,"0.5 -> 1.5"
"SALK_027021C","PetC",1225.12725,2278.5645,3.77853831039195,4,1,"1.5 -> Inf"
"SALK_027037C","PetC",1393.2845,776.688,0.527890618980633,2,0,"0.5 -> 1.5"
"SALK_027076C","PetC",3074.2295,7721.5285,2.64292821851398,2,0,"1.5 -> Inf"
"SALK_027157C","PetC",2941.5835,2612.583,0.829917715503693,2,0,"0.5 -> 1.5"
"SALK_027160C","PetC",2185.50166666667,3339.44483333333,1.36846497051323,6,1,"0.5 -> 1.5"
"SALK_027167C","PetC",2620.5475,3014.023,1.14681640331957,2,0,"0.5 -> 1.5"
"SALK_027199C","PetC",5561.27833333333,4650.507,0.842972723048109,3,1,"0.5 -> 1.5"
"SALK_027203C","PetC",211.021,2445.213,11.5875339421195,1,0,"1.5 -> Inf"
"SALK_027248C","PetC",6246.841,4753.573,0.762308906674868,2,0,"0.5 -> 1.5"
"SALK_027294C","PetC",6315.27,NA,NA,5,0,NA
"SALK_027329C","PetC",2334.249,3169.3655,2.58630911796193,2,15,"1.5 -> Inf"
"SALK_027349C","PetC",3202.3765,5065.263,1.76129611621168,4,0,"1.5 -> Inf"
"SALK_027369C","PetC",3870.619,5106.983,1.31942281066672,1,0,"0.5 -> 1.5"
"SALK_027396C","PetC",4119.083,5503.154,1.33601435076691,1,0,"0.5 -> 1.5"
"SALK_027434C","PetC",NA,NA,NA,0,2,NA
"SALK_027458C","PetC",2357.891,NA,NA,1,0,NA
"SALK_027506C","PetC",NA,NA,NA,0,2,NA
"SALK_027573C","PetC",8845.004,NA,NA,1,0,NA
"SALK_027575C","PetC",3396.841,NA,NA,1,0,NA
"SALK_027577C","PetC",1709.227375,2108.745125,1.56981571955545,8,2,"1.5 -> Inf"
"SALK_027604C","PetC",1246.975,4137.20766666667,3.4076845226085,3,0,"1.5 -> Inf"
"SALK_027642C","PetC",6031.154,3391.083,0.562261053191479,1,0,"0.5 -> 1.5"
"SALK_027644C","PetC",515.41,2682.6485,4.45731761306661,2,0,"1.5 -> Inf"
"SALK_027650C","PetC",4180.376,4431.719,1.06012449597835,1,0,"0.5 -> 1.5"
"SALK_027652C","PetC",5741.548,NA,NA,1,0,NA
"SALK_027657C","PetC",1183.355,6760.619,5.71309454897305,1,0,"1.5 -> Inf"
"SALK_027664C","PetC",NA,628.456,NA,1,1,NA
"SALK_027691C","PetC",2165.406,2638.82,1.21862597591399,1,2,"0.5 -> 1.5"
"SALK_027694C","PetC",714.284,6991.175,9.78766849040438,1,0,"1.5 -> Inf"
"SALK_027697C","PetC",NA,NA,NA,0,2,NA
"SALK_027707C","PetC",1657.648,8680.326,5.23653151935755,1,0,"1.5 -> Inf"
"SALK_027708C","PetC",465.678,295.607,0.634788416029961,1,0,"0.5 -> 1.5"
"SALK_027719C","PetC",2702.719,5840.79,2.16107926869201,1,0,"1.5 -> Inf"
"SALK_027744C","PetC",NA,1868.669,NA,1,1,NA
"SALK_027752C","PetC",NA,NA,NA,0,2,NA
"SALK_027790C","PetC",NA,NA,NA,0,1,NA
"SALK_027830C","PetC",NA,NA,NA,0,2,NA
"SALK_027872C","PetC",5308.326,2761.255,0.520174344981827,1,0,"0.5 -> 1.5"
"SALK_027883C","PetC",3070.598,1924.062,0.626608237222847,1,0,"0.5 -> 1.5"
"SALK_027931C","PetC",2202.598,2332.305,1.05888818567891,1,0,"0.5 -> 1.5"
"SALK_027935C","PetC",NA,NA,NA,0,2,NA
"SALK_028024C","PetC",3443.426,4464.669,1.29657759452359,1,0,"0.5 -> 1.5"
"SALK_028030C","PetC",126.192,2306.799,18.2800732217573,1,0,"1.5 -> Inf"
"SALK_028120C","PetC",1771.77,6790.912,3.83284060572196,1,0,"1.5 -> Inf"
"SALK_028169C","PetC",3952.083,5163.497,1.30652544493625,1,1,"0.5 -> 1.5"
"SALK_028184C","PetC",3619.305,2210.355,0.610712553929553,1,0,"0.5 -> 1.5"
"SALK_028532C","PetC",3698.184,8039.669,2.17395051192693,1,1,"1.5 -> Inf"
"SALK_028578C","PetC",605.435,781.556,1.29089993145424,1,2,"0.5 -> 1.5"
"SALK_028742C","PetC",3785.426,4162.426,1.09959248972242,1,0,"0.5 -> 1.5"
"SALK_028753C","PetC",2332.8095,3596.5165,1.37102965737987,2,5,"0.5 -> 1.5"
"SALK_028772C","PetC",4098.104,NA,NA,1,0,NA
"SALK_028806C","PetC",3259.355,6069.184,1.86208130136177,1,1,"1.5 -> Inf"
"SALK_028829C","PetC",1593.77,4808.376,3.01698237512314,1,0,"1.5 -> Inf"
"SALK_028872C","PetC",3125.083,4442.861,1.42167776023869,1,0,"0.5 -> 1.5"
"SALK_029056C","PetC",1158.648,1149.355,0.99197944500832,1,1,"0.5 -> 1.5"
"SALK_029174C","PetC",NA,NA,NA,0,2,NA
"SALK_029203C","PetC",1158.89,3505.9996,4.19285496346193,5,0,"1.5 -> Inf"
"SALK_029317C","PetC",1322.305,5239.912,3.96271056980046,1,1,"1.5 -> Inf"
"SALK_029393C","PetC",1217.962,9858.66,8.09439046538398,1,0,"1.5 -> Inf"
"SALK_029394C","PetC",4013.669,2039.941,0.508248438025159,1,0,"0.5 -> 1.5"
"SALK_029403C","PetC",NA,NA,NA,0,10,NA
"SALK_029457C","PetC",2309.477,4893.79,2.11900356660837,1,0,"1.5 -> Inf"
"SALK_029496C","PetC",2701.39566666667,3188.36233333333,1.16018542788599,3,0,"0.5 -> 1.5"
"SALK_029499C","PetC",6274.548,5567.669,0.887341845181517,1,0,"0.5 -> 1.5"
"SALK_029500C","PetC",1242.527,5246.134,4.22214889495359,1,0,"1.5 -> Inf"
"SALK_029533C","PetC",627.284,5842.64,9.31418623781254,1,0,"1.5 -> Inf"
"SALK_029556C","PetC",237.435,2418.506,10.1859708972982,1,0,"1.5 -> Inf"
"SALK_029626C","PetC",2498.987,4137.3865,1.66855443808171,2,0,"1.5 -> Inf"
"SALK_029692C","PetC",912.263,1907.971,2.09147033256857,1,3,"1.5 -> Inf"
"SALK_029755C","PetC",2591.497,6564.69,2.5331651937085,1,0,"1.5 -> Inf"
"SALK_029789C","PetC",1235.77,4380.861,3.54504559910016,1,0,"1.5 -> Inf"
"SALK_029816C","PetC",5609.77,6243.305,1.11293422011954,1,0,"0.5 -> 1.5"
"SALK_029819C","PetC",1687.477,7032.447,4.16743280056558,1,0,"1.5 -> Inf"
"SALK_029851C","PetC",882.234,9614.418,10.8978094247105,1,0,"1.5 -> Inf"
"SALK_029936C","PetC",2608.012,1783.477,0.683845396416888,1,0,"0.5 -> 1.5"
"SALK_029944C","PetC",3360.477,3456.426,1.0285521966078,1,0,"0.5 -> 1.5"
"SALK_029949C","PetC",2353.426,5253.79,2.23240076382261,1,0,"1.5 -> Inf"
"SALK_029973C","PetC",365.866,620.361333333333,1.46077655729285,3,3,"0.5 -> 1.5"
"SALK_030039C","PetC",NA,3847.054,NA,1,1,NA
"SALK_030049C","PetC",NA,3776.569,NA,1,1,NA
"SALK_030083C","PetC",2149.713,2941.774,1.36367317437301,2,0,"0.5 -> 1.5"
"SALK_030101C","PetC",4362.731,NA,NA,5,1,NA
"SALK_030125C","PetC",NA,NA,NA,0,2,NA
"SALK_030146C","PetC",4689.962,5005.497,1.0672787967152,1,0,"0.5 -> 1.5"
"SALK_030156C","PetC",NA,NA,NA,0,2,NA
"SALK_030158C","PetC",645.349,1413.178,2.13231395404051,2,1,"1.5 -> Inf"
"SALK_030199C","PetC",4077.79,9664.276,2.36997883657569,1,0,"1.5 -> Inf"
"SALK_030202C","PetC",2047.305,5215.397,2.54744505581728,1,0,"1.5 -> Inf"
